item_id,item_name,item_type,nutrition_flag
0000014127,Vileda Glitzi Pure Active Zmywak profilowany 2 szt.,dla-domu,N
0000012372,Buwi Premiere Nabłyszczająca gąbka do obuwia bezbarwna,dla-domu,N
0000014481,Quickpack viGO! Zamiatacz 1 szt.,dla-domu,N
0000014464,Quickpack viGO! Premium Mikrofibra uniwersalna 30 x 30 cm,dla-domu,N
0000004511,Bref Color Aktiv Fresh Flowers 2x50 g,dla-domu,N
0000013084,Duck Fresh Discs Eucalyptus Podwójny zapas do toalety o zapachu eukaliptusowym (2 x 36 ml) 72 ml,dla-domu,N
0000018802,Fairy Platinum Cytryna Kapsułki do zmywarki All In One 45 szt.,dla-domu,N
0000013086,Somat Deo Pearls Lemon 17 g,dla-domu,N
0000012840,Duck Fresh Discs Żelowy krążek do toalety o zapachu eukaliptusa 36 ml,dla-domu,N
0000017078,Ludwik EKOlogiczna pianka do czyszczenia kuchni 750 ml,dla-domu,N
0000013079,Duck Fresh Discs Podwójny zapas do toalety o zapachu lawendowym 72 ml (2 x 36 ml),dla-domu,N
0000013081,Duck Fresh Discs Podwójny zapas do toalety o zapachu morskim 72 ml (2 x 36 ml),dla-domu,N
0000013155,Domestos Power 5+ Tropical Sea Kostka toaletowa 2 x 53 g,dla-domu,N
0000014408,Bref WC Spa Moments Vitality Zawieszka myjąco-zapachowa do muszli WC 2 x 50 g,dla-domu,N
0000019843,Fairy Clean & Fresh Granat z wiciokrzewem Płyn do mycia naczyń 750 ml,dla-domu,N
0000013105,Presto Ściereczki nawilżane do toalet 48 sztuk,dla-domu,N
0000018783,Kret Color Power Water Lily Kostka do WC 2 x 40 g,dla-domu,N
0000019840,"Fairy Skóra wrażliwa Tea Tree & Mint Płyn do mycia naczyń, delikatny dla skóry 750 ml",dla-domu,N
