item_id,item_name,item_type,nutrition_flag
0000007184,Zosia Samosia Rękaw do pieczenia 3 m,dla-domu,N
0000016190,Ultra Kapsułki do prania tkanin White&Color Fresh Escape 3in1 36 szt.,dla-domu,N
0000007070,Mr Magic Moc Czystości Spray do czyszczenia kabin prysznicowych 750 ml,dla-domu,N
0000014282,"Lenor Płyn do płukania tkanin, 48 prań, Orchid & Vanilla 1,2 L",dla-domu,N
0000017174,Coccolino Honeysuckle & Sandalwood Płyn do płukania tkanin o zapachu drzewa sandałowego i kwiatu wiciokrzewu 1275 ml,dla-domu,N
0000013200,Bref Power Aktiv Gel Lemon płyn do toalet 700 ml,dla-domu,N
0000014901,Persil Active Gel Płynny środek do prania 990 ml (22 prania),dla-domu,N
0000014877,Aril Car Cat Odświeżacz o zapachu gumy balonowej Bubble gum 1 szt.,dla-domu,N
0000014335,Domestos Power 5 Pine Kostka toaletowa 4 x 55 g,dla-domu,N
0000010366,"Vizir Proszek do prania Color, 20 prań 1,1 kg",dla-domu,N
0000002902,Mr Magic Dezynfekujące chusteczki nawilżane do okularów i ekranów dotykowych 60 szt.,dla-domu,N
0000015680,Perwoll Renew Black płyn do prania 40 prań 2000 ml,dla-domu,N
0000005904,Finish płyn do czyszczenia zmywarek - cytrynowy 250 ml,dla-domu,N
0000016170,Vanish Oxi Action White dplamiacz do białych tkanin w proszku 470 g,dla-domu,N
0000009123,Zosia Samosia Rękawice lateksowe rozmiar M 50szt.,dla-domu,N
0000005273,Lumia Wkład olejowy do zniczy 2x150 g,dla-domu,N
0000014695,Coccolino Blue Splash Płyn do płukania tkanin o zapachu wiosennych kwiatów 1450 ml,dla-domu,N
0000005244,"Lovela Baby Proszek do prania do kolorów 1,3 kg",dla-domu,N
0000002326,Agent Max Pogromca kamienia Żel do czyszczenia toalet Pine 730 ml,dla-domu,N
0000015679,Perwoll Renew Color płyn do prania 40 prań 2000 ml ,dla-domu,N
0000011929,"Pronto everyday clean multi-surface cleaner płyn do mycia paneli, podłóg winylowych i płytek 750ml",dla-domu,N
0000008848,"Kłębuszek Color Płyn do prania Multi Protection 1,82 l",dla-domu,N
0000016191,Ultra Expert Kapsułki do prania tkanin Sports 5in1 Extra Power 20 szt.,dla-domu,N
0000004510,Bref Color Aktiv Cytryna 2x50 g,dla-domu,N
0000008415,"Bref Power Aktiv Sosnowy Las+Lawendowe Pole, 4x50 g",dla-domu,N
0000001931,Air Wick Freshmatic Wkład księżycowa lilia otulona satyną 250 ml,dla-domu,N
0000002925,Aril Odświeżacz Powietrza sahara sand 300 ml,dla-domu,N
0000001072,Agent Max Color & Fresh dwufazowa kostka do spłuczki toaletowej Leśny 4x50 g,dla-domu,N
0000005897,Mr Magic Moc Czystości Emulsja do mebli 300 ml,dla-domu,N
0000014903,Persil Powder Color 20 prań 1100 g,dla-domu,N
0000011760,Meglio Środek do czyszczenia powierzchni łazienka 650 ml ,dla-domu,N
0000015498,Bryza Lanza Płyn do czyszczenia pralki Lemon 250 ml,dla-domu,N
