item_id,item_name,item_type,nutrition_flag
0000013604,DR.BECKMANN Odplamiacz precyzyjny Makijaż i trawa 50 ml,dla-domu,N
0000013424,Glade Relaxing Zen Świeca zapachowa 129 g,dla-domu,N
0000014875,Aril Car Cat Odświeżacz o zapachy morskiej bryzy Ocean 1 szt.,dla-domu,N
0000014690,"Sofin Complete Care & Freshness FRESH MORNING Skoncentrowany płyn do płukania tkanin 1,8 l",dla-domu,N
0000019387,Domestos Aroma Lux Hibiscus Charm Kostka toaletowa 2 x 50 g ,dla-domu,N
0000017134,Clin Multi-Surface Płyn do mycia powierzchni szklanych 500 ml,dla-domu,N
0000018706,kret Biel Higiena Classic Żel do WC 750 g,dla-domu,N
0000013112,FROSCH Bio Spirit płyn do mycia szyb 500 ml,dla-domu,N
0000014250,Air Wick Active Fresh Wkład Grejpfrut I Kwiat Pomarańczy/ Grapefruit & Orange Blossom 228 ml,dla-domu,N
0000019385,Domestos Aroma Lux Dahlia Wish Kostka toaletowa 2 x 50 g,dla-domu,N
0000013219,Bref DeLuxe Królewska Orchidea 2X50 g,dla-domu,N
0000014162,Jan Niezbędny Torebki do pieczenia 35x43cm 5szt,dla-domu,N
0000012947,Glade® Warm Apple Pie - odświeżacz powietrza w aerozolu 300ml,dla-domu,N
0000014479,Quickpack viGO! Zapas do mopa płaskiego 1 szt.,dla-domu,N
0000013601,Dr. Beckmann Spray do lodówek i zamrażarek 250 ml,dla-domu,N
0000013107,Vileda Original Pucerka gąbkowa 3 sztuki,dla-domu,N
0000014830,Frosch Koncentrat do płukania tkanin figa 750 ml,dla-domu,N
0000014544,Buwi Premiere Krem do obuwia super połysk czarny 50 ml,dla-domu,N
0000014240,Air Wick Active Fresh Oceaninczy Powiew i Rajska Wanilia / Spring Breeze & Island Vanilla Komplet 228 ml,dla-domu,N
0000013524,Glade Luscious Cherry & Peony Zapachowy żel do łazienki 180 g,dla-domu,N
0000014992,Ludwik Płyn do mycia szyb i glazury nano-tech zielone jabłuszko 600 ml,dla-domu,N
0000013104,Presto Ściereczki nawilżane do podłóg 16 sztuk,dla-domu,N
0000014482,Quickpack viGO! Wiadro 10 l 1 szt.,dla-domu,N
0000014255,Air Wick Active Fresh Morska Bryza/ Marine Breeze Wkład 228 ml,dla-domu,N
0000014475,Quickpack viGO! Stelaż do mopa płaskiego 1 szt.,dla-domu,N
0000013153,Domestos Ocean Kostka toaletowa 2 x 53 g,dla-domu,N
0000013154,Domestos Pink Magnolia Kostka toaletowa 2 x 53 g,dla-domu,N
0000014761,Glade Marine Odświeżacz powietrza w żelu 150 g,dla-domu,N
0000014541,Ambi Pur Spring Awakening Wkład do elektrycznego odświeżacza powietrza 20 ml,dla-domu,N
0000014026,Quickpack viGO! Ściereczki pyłochłonne M 3 sztuki,dla-domu,N
0000014871,Aril Car Dog Odświeżacz o zapachu gumy balonowej Bubble gum 1 szt.,dla-domu,N
0000016527,Bref Color Aktiv Morski zawieszka do WC 2x50 g,dla-domu,N
