item_id,item_name,item_type,nutrition_flag
0000009870,Air Wick Elektryczny Białe Kwiaty/White Flowers 19 ml Wkład,dla-domu,N
0000006387,FROSCH Cytrynowy środek do czyszczenia kabin prysznicowych 500 ml,dla-domu,N
0000017152,Persil Discs Universal Skoncentrowany środek w kapsułkach do prania (32 prania) 528 g,dla-domu,N
0000014502,Finish Ultimate Plus Lemon Kapsułki do mycia naczyń w zmywarce (25 sztuk) 305 g,dla-domu,N
0000014273,FINISH Kapsułki Ultimate All-in-1 lemon 30 szt.,dla-domu,N
0000016193,Ultra Kapsułki do prania tkanin White&Color 3in1 Active Power 24 szt.,dla-domu,N
0000013406,Ludwik Płyn do naczyń cytrynowy 1040 g,dla-domu,N
0000016171,Vanish Oxi Action Pink odplamiacz do tkanin w proszku 470 g,dla-domu,N
0000014077,"Lenor All-in-1 PODS Kapsułki do prania 22 prań, Bukiet kwiatowy z nutą piżma",dla-domu,N
0000014316,"Ariel Płyn do prania, 20 prań, Color Clean & Fresh 1,1 l",dla-domu,N
0000014152,Jan Niezbędny Worki łazienkowe zawiązywane 15L 26szt,dla-domu,N
0000014272,Finish Kapsułki do zmywarki Quantum All-in-1 lemon 35 szt.,dla-domu,N
0000017263,Ambi Pur 3Volution Spring Awakening Elektryczny odświeżacz powietrza 20 ml,dla-domu,N
0000014696,Sofin Black Color Protection Washing Caps 24 szt.,dla-domu,N
0000014542,Finish Tabletki do zmywarki Power All-in-1 lemon 40 szt.,dla-domu,N
0000012927,Ambi Pur Plug&Refill Limited Edition Spiced Apple Smart Programming Odświeżacz powietrza 20 ml,dla-domu,N
0000015683,Regina Absorb Ręcznik papierowy uniwersalny,dla-domu,N
0000005905,FINISH odświeżacz do zmywarki cytryna i limonka 4ml,dla-domu,N
0000014453,Zosia Samosia Papier do pieczenia w arkuszach 20 sztuk 38x42 cm,dla-domu,N
0000018803,Fairy Lemon Płyn do mycia naczyń 900 ml,dla-domu,N
0000013108,Frosch Higieniczny środek czyszczący do łazienki lawendowy 500 ml,dla-domu,N
0000014154,Jan Niezbędny Druciak z uchwytem 1 szt.,dla-domu,N
0000014985,"Lenor Płyn do płukania tkanin, 48 prań, Cherry Blossom & Sage 1,2 L",dla-domu,N
0000012815,Air Wick Essential Oils Wkład do elektrycznego odświeżacza księżycowa lilia otulona satyną 2 x 19 ml,dla-domu,N
0000017150,Persil Discs Expert Stain Removal Skoncentrowany środek w kapsułkach do prania 459 g (27 prań),dla-domu,N
0000012796,Air Wick Elektryczny Białe Kwiaty/White Flowers Duopack 2x19 ml,dla-domu,N
0000017068,viGO! Eko Worki LD proste do segregacji brązowe 60L 10szt,dla-domu,N
0000015694,Velvet Extra Long Ręcznik papierowy 2 rolki,dla-domu,N
0000014874,Aril Car Cat Odświeżacz o zapachu nowego samochodu New Car 1 szt.,dla-domu,N
0000013255,Glade Relaxing Zen Automatyczny odświeżacz powietrza 269 ml,dla-domu,N
0000010805,Lenor Fresh Air Effect Płyn zmiękczający do płukania tkanin Moonlight Lily 33 prania 462 ml,dla-domu,N
0000010804,Lenor Fresh Air Effect Pink Blossom Płyn zmiękczający do płukania tkanin 462 ml,dla-domu,N
