item_id,item_name,item_type,nutrition_flag
0000014477,Quickpack viGO! Zapas do mopa paskowego,dla-domu,N
0000014456,Quickpack viGO! Ścierka do podłogi 50 cm x 55 cm 1 szt.,dla-domu,N
0000014458,Quickpack viGO! Ścierki wielofunkcyjne 10 sztuk,dla-domu,N
0000012734,Air Wick Pachnące Patyczki Kwitnący Jaśmin i Frezja / Jasmine Bloom & Freesia 25 ml,dla-domu,N
0000014158,Ludwik White 2 in 1 Kapsułki do prania tkanin białych (32 prania) 736 kg,dla-domu,N
0000014870,Aril Car Dog Odświeżacz o orzeźwiającym zapachu Winter ice 1 szt.,dla-domu,N
0000013562,Jan Niezbędny Zmywak uniwersalny 2 szt.,dla-domu,N
0000017075,Quickpack viGO! Foremki do babeczek 12 szt.,dla-domu,N
0000014254,Air Wick Active Fresh Wkład Białe Kwiaty/ Jasmine Bouquet 228 ml,dla-domu,N
0000014478,Quickpack viGO! Kij teleskopowy 130 cm 1 szt.,dla-domu,N
0000017155,Silan Aromatherapy Fascinating Jungle Płyn do zmiękczania tkanin (46 prań) 1012 ml,dla-domu,N
0000013151,Air Wick Elektryczny Mango & Brzoskiwnia Spritz z Malediwów/Maldives Mango & Peach Spritz Komplet 19 ml,dla-domu,N
0000013468,Glade Relaxing Zen Elektryczny odświeżacz powietrza 20 ml,dla-domu,N
0000014252,Air Wick Active Fresh Oceaninczy Powiew i Rajska Wanilia / Spring Breeze & Island Vanilla Wkład 228 ml,dla-domu,N
0000012769,Duck Deep Action Citrus Żel do czyszczenia i dezynfekcji toalet 750 ml,dla-domu,N
0000014470,Quickpack viGO! Premium Zmywak celulozowy 1 szt.,dla-domu,N
0000013119,Presto Nawilżane ściereczki do kuchni 72 sztuki,dla-domu,N
0000013633,Frosch Płyn do mycia naczyń aloesowy 750 ml ,dla-domu,N
0000014406,Bref WC Spa Moments Serenity Zawieszka myjąco-zapachowa do muszli WC 2 x 50 g,dla-domu,N
0000013426,Glade Bubbly Berry Splash Świeca zapachowa 129 g,dla-domu,N
0000014760,Domestos Ocean Fresh Power Fresh Żel czyszczący do toalet 700 ml ,dla-domu,N
0000014148,Glade Merry Berry & Wine Zapas do automatycznego odświeżacza powietrza 269 ml,dla-domu,N
0000013573,Presto Nawilżane ściereczki do różnych powierzchni 72 sztuki,dla-domu,N
0000013118,Presto Ściereczki nawilżane do łazienki 72 sztuki,dla-domu,N
0000017142,Jan Niezbędny Folia aluminiowa 50 m,dla-domu,N
0000013602,DR.BECKMANN Spray do kuchenek ceramicznych 250 ml,dla-domu,N
0000009871,Air Wick Elektryczny Morska Bryza i Kwiat Lotosu/Ocean Mist & Lotus Blossom  19 ml Wkład,dla-domu,N
0000014543,Buwi Premiere Krem do obuwia super połysk bezbarwny 50 ml,dla-domu,N
0000015915,Air Wick Elektryczny Księżycowa Lilia Otulona Satyną/Satin Moon Lily 19 ml Wkład,dla-domu,N
0000013425,Glade Exotic Tropical Blossoms Świeca zapachowa 129 g,dla-domu,N
0000018787,Kret Color Power Arctic Water Kostka do WC 2 x 40 g,dla-domu,N
0000014027,Quickpack viGO! Mikrofibra do sprzętu RTV 31 x 40 cm 3 szt.,dla-domu,N
