item_id,item_name,item_type,nutrition_flag
0000012167,Coccolino Tiare Flower & Red Fruits Płyn do płukania tkanin koncentrat  (37 prań) 925 ml,dla-domu,N
0000014238,Air Wick Active Fresh Komplet Kwiat Bawełny/Fresh Cotton 228 ml,dla-domu,N
0000012915,Air Wick Elektryczny księżycowa lilia otulona satyną wkład 19 ml,dla-domu,N
0000013565,Jan Niezbędny Folia do żywności EASY 45m,dla-domu,N
0000014831,Cillit Bang aktywna piana osady z mydła i prysznice 600ml,dla-domu,N
0000014153,Glade Touch & Fresh Sensual Sandalwood & Jasmine Zapas do odświeżacza powietrza 10 ml,dla-domu,N
0000013605,Dr. Beckmann Odplamiacz precyzyjny krew i mleko 50 ml,dla-domu,N
0000014866,"Aril Car Exotic Vanilla Odświeżacz o aromacie wanilii 4,5 ml",dla-domu,N
0000013220,Bref DeLuxe Delikatna Magnolia 2x50 g,dla-domu,N
0000012371,Buwi Premiere pasta do obuwia 60ml - bezbarwna,dla-domu,N
0000013882,"Ambi Pur Lenor Spring Awakening Odświeżacz powietrza do łazienki 2x7,5 ml",dla-domu,N
0000014993,Ludwik Płyn do szyb i luster anty para 600 ml,dla-domu,N
0000015606,Regina Power Ręcznik do wszelkich zadań 1 szt.,dla-domu,N
0000013083,Duck Fresh Discs First Kiss Flowers Żelowy krążek do toalety podwójny zapas 72 ml (2 x 36 ml),dla-domu,N
0000017065,viGO! Bio Foremki do ciast z kakaowca prostokątne 3 szt,dla-domu,N
0000013111,Frosch Baby Płyn do mycia akcesoriów dziecięcych 500 ml,dla-domu,N
0000014126,"BOBINI Baby Proszek do prania ubranek niemowlęcych i dziecięcych 1,2kg kolor",dla-domu,N
0000013576,DR.BECKMANN Odplamiacz ze szczoteczką 250 ml,dla-domu,N
0000018784,Kret Antykamień Multi Action Żel do WC 750 g,dla-domu,N
0000001948,Air Wick freshmatic orzeźwiajcąca bawełna i kwiat migdałowca 250 ml wkład,dla-domu,N
0000014703,Clin Anti-Fog Płyn do mycia powierzchni szklanych 500 ml,dla-domu,N
0000009468,"E 3+1 Power Caps AT Orchid 26 prań, 312 g ",dla-domu,N
0000014872,Aril Car Dog Odświeżacz o zapachy morskiej bryzy Ocean 1 szt.,dla-domu,N
0000017762,Glade Pure Clean Linen Zapachowy żel do łazienki 180 g,dla-domu,N
0000017044,Yankee Candle Car jar® CLEAN COTTON Odświeżacz do auta 10 g,dla-domu,N
0000012921,Somat Duo Środek do czyszczenia zmywarek 3 x 19 g,dla-domu,N
0000014767,"SOFIN Complete Care & Color Protection Washing Liquid Płyn do prania tkanin kolorowych 1,5 l",dla-domu,N
0000013133,Ambi Pur 3Volution Wkład do elektrycznego odświeżacza powietrza Spiced Apple 20 ml,dla-domu,N
0000018782,Kret Power Cleaner Płyn do czyszczenia łazienki biel i higiena 620 ml,dla-domu,N
0000014125,"BOBINI Baby Proszek do prania ubranek niemowlęcych i dziecięcych 1,2kg Uniwersalny",dla-domu,N
0000007042,Czas na Grill Folia aluminiowa żaroodporna 10 m,dla-domu,N
0000013564,Jan Niezbędny Folia aluminiowa tłoczona 10 m,dla-domu,N
