item_id,item_name,item_type,nutrition_flag
0000013115,Jan Niezbędny Rękawice domowe rozmiar M 1szt,dla-domu,N
0000017072,viGO! Eko Worki LD proste do segregacji zielone 35L 15szt,dla-domu,N
0000013607,DR.BECKMANN Odplamiacz precyzyjny Owoce i napoje 50 ml,dla-domu,N
0000017077,Ludwik EKOlogiczna pianka do czyszczenia łazienki 750 ml,dla-domu,N
0000014457,Quickpack viGO! Bio Ścierka uniwersalna 34 x 45 cm 5 szt.,dla-domu,N
0000014531,Ambi Pur Spring Awakening Zestaw startowy do elektrycznego odświeżacza powietrza 20ml,dla-domu,N
0000014465,Quickpack viGO! Premium Mikrofibra do podłóg 40 x 60 cm 1 szt.,dla-domu,N
0000013080,Duck Fresh Discs Podwójny zapas do toalety o zapachu limonkowym 72 ml (2 x 36 ml),dla-domu,N
0000013109,Jan Niezbędny Ściereczki jak bawełna 5 szt.,dla-domu,N
0000017067,viGO! Eko Worki LD proste do segregacji zielone 60L 10szt,dla-domu,N
0000014078,Fairy Extra+ Cytrusy Płyn do mycia naczyń. Szybkiego usuwania silnie przywierającego tłuszczu 650 ml,dla-domu,N
0000013423,Glade Romantic Vanilla Blossom Świeca zapachowa 129 g,dla-domu,N
0000013431,Glade Luscious Cherry & Peony Świeca zapachowa 129 g,dla-domu,N
0000014483,Quickpack viGO! Zmiotka z szufelką 1 szt.,dla-domu,N
0000012770,Duck Deep Action Lavender Żel do czyszczenia i dezynfekcji toalet 750 ml,dla-domu,N
0000016145,Raid Aerozol uniwersalny na owady biegające i latające 400 ml,dla-domu,N
0000012373,Buwi Premiere Nabłyszczająca gąbka do obuwia czarna,dla-domu,N
0000013510,Bref Brilliant Gel Magiczna Bryza 2X42G,dla-domu,N
0000014680,FROSCH Kwiat bawełny koncentrat do płukania tkanin 750 ml,dla-domu,N
0000014146,Glade Aromatherapy Calm Mind Odświeżacz powietrza pachnące patyczki 80 ml,dla-domu,N
0000014480,Quickpack viGO! Wyciskacz do mopa 1 szt.,dla-domu,N
0000013101,Presto Nawilżane ściereczki do mebli drewnianych i laminatu 72 sztuki,dla-domu,N
0000013082,Duck Fresh Discs Tropical Summer Żelowy krążek do toalety podwójny zapas 72 ml (2 x 36 ml),dla-domu,N
0000014476,Quickpack viGO! Premium Zmywak celulozowy 2 szt.,dla-domu,N
0000012702,Air Wick Freshmatic Księżycowa Lila Otulona Satyną/Satin Moon Lily Duopack 2x250 ml ,dla-domu,N
0000017079,Ludwik EKOlogiczny płyn do mycia szyb i luster 750 ml,dla-domu,N
0000013878,"Ambi Pur Łazienka Flowers and Spring Dyfuzor do odświeżacza powietrza, 2x75ml",dla-domu,N
0000013509,Bref Brilliant Gel Ocean Arktyczny 2X42G,dla-domu,N
0000013117,Jan Niezbędny Ściereczki domowe 3 sztuki,dla-domu,N
0000014157,Ludwik Uniwersalna pianka czyszcząca eukaliptus i limonka 750 ml,dla-domu,N
0000019841,Fairy Płyn do mycia naczyń Cytryna 750 ml,dla-domu,N
0000014454,Quickpack viGO! Folia aluminiowa mega mocna z tłoczeniem 10 m,dla-domu,N
